Iteration,TrainingPercent,ClassifierName,FeatureSelection,Balancing,CostSensitive,Precision,Recall,AUC,Kappa,F1,TP,FP,TN,FN,Cost,Filename,Npofb20
14,92.09284028324154,NaiveBayes,none,none,none,0.4285714285714285,0.125,0.7928436911487758,0.1475826972010178,0.1935483870967741,3.0,4.0,173.0,21.0,214.0,AVRO_NaiveBayes__14.csv,0.1666666666666666
14,92.09284028324154,IBk,Best First,none,none,0.2222222222222222,0.0833333333333333,0.7574152542372882,0.0599903241412674,0.1212121212121212,2.0,7.0,170.0,22.0,227.0,AVRO_IBk_BestFirst_14.csv,0.1666666666666666
14,92.09284028324154,RandomForest,Best First,none,none,0.5,0.0416666666666666,0.7567090395480226,0.0596491228070175,0.0769230769230769,1.0,1.0,176.0,23.0,231.0,AVRO_RandomForest_BestFirst_14.csv,0.2083333333333333
14,92.09284028324154,NaiveBayes,Best First,none,none,0.4285714285714285,0.125,0.7893126177024482,0.1475826972010178,0.1935483870967741,3.0,4.0,173.0,21.0,214.0,AVRO_NaiveBayes_BestFirst_14.csv,0.1666666666666666
14,92.09284028324154,IBk,none,none,Sensitive Threshold,0.1428571428571428,0.0833333333333333,0.754472693032015,0.0189491817398792,0.1052631578947368,2.0,12.0,165.0,22.0,232.0,AVRO_IBk_SensitiveThreshold_14.csv,0.25
14,92.09284028324154,RandomForest,none,none,Sensitive Threshold,0.1538461538461538,0.0833333333333333,0.7069209039548022,0.0264200792602374,0.1081081081081081,2.0,11.0,166.0,22.0,231.0,AVRO_RandomForest_SensitiveThreshold_14.csv,0.3043478260869565
14,92.09284028324154,NaiveBayes,none,none,Sensitive Threshold,0.5,0.1666666666666666,0.7928436911487758,0.2023809523809522,0.25,4.0,4.0,173.0,20.0,204.0,AVRO_NaiveBayes_SensitiveThreshold_14.csv,0.1666666666666666
14,92.09284028324154,IBk,Best First,none,Sensitive Threshold,0.2,0.125,0.75765065913371,0.0682680151706697,0.1538461538461538,3.0,12.0,165.0,21.0,222.0,AVRO_IBk_BestFirst_SensitiveThreshold_14.csv,0.1666666666666666
14,92.09284028324154,RandomForest,Best First,none,Sensitive Threshold,0.2142857142857142,0.125,0.7176318267419962,0.076658053402239,0.1578947368421052,3.0,11.0,166.0,21.0,221.0,AVRO_RandomForest_BestFirst_SensitiveThreshold_14.csv,0.2916666666666667
14,92.09284028324154,NaiveBayes,Best First,none,Sensitive Threshold,0.4615384615384615,0.25,0.7893126177024482,0.2624394539850286,0.3243243243243243,6.0,7.0,170.0,18.0,187.0,AVRO_NaiveBayes_BestFirst_SensitiveThreshold_14.csv,0.2083333333333333
14,92.09284028324154,IBk,none,SMOTE,none,0.2857142857142857,0.1666666666666666,0.752942561205273,0.1343669250645994,0.2105263157894737,4.0,10.0,167.0,20.0,210.0,AVRO_IBk_SMOTE_14.csv,0.2083333333333333
14,92.09284028324154,RandomForest,none,SMOTE,none,0.3846153846153846,0.2083333333333333,0.7761299435028248,0.2034346103038305,0.2702702702702703,5.0,8.0,169.0,19.0,198.0,AVRO_RandomForest_SMOTE_14.csv,0.375
14,92.09284028324154,NaiveBayes,none,SMOTE,none,0.5,0.2083333333333333,0.7936676082862524,0.2407932011331443,0.2941176470588235,5.0,5.0,172.0,19.0,195.0,AVRO_NaiveBayes_SMOTE_14.csv,0.25
14,92.09284028324154,IBk,Best First,SMOTE,none,0.375,0.25,0.7597693032015066,0.2260726072607257,0.3,6.0,10.0,167.0,18.0,190.0,AVRO_IBk_BestFirst_SMOTE_14.csv,0.25
14,92.09284028324154,RandomForest,Best First,SMOTE,none,0.4666666666666667,0.2916666666666667,0.7751883239171374,0.294142435735356,0.358974358974359,7.0,8.0,169.0,17.0,178.0,AVRO_RandomForest_BestFirst_SMOTE_14.csv,0.3333333333333333
14,92.09284028324154,NaiveBayes,Best First,SMOTE,none,0.55,0.4583333333333333,0.791078154425612,0.4391171993911721,0.5,11.0,9.0,168.0,13.0,139.0,AVRO_NaiveBayes_BestFirst_SMOTE_14.csv,0.375
15,92.6695842450766,IBk,none,none,none,0.3636363636363636,0.2,0.807596685082873,0.2016922811258846,0.2580645161290322,4.0,7.0,174.0,16.0,167.0,AVRO_IBk__15.csv,0.3157894736842105
15,92.6695842450766,RandomForest,none,none,none,0.0,0.0,0.7866022099447514,-0.0184246890833714,0.0,0.0,2.0,179.0,20.0,202.0,AVRO_RandomForest__15.csv,0.3684210526315789
15,92.6695842450766,NaiveBayes,none,none,none,0.875,0.35,0.8098066298342541,0.4698568198944985,0.4999999999999999,7.0,1.0,180.0,13.0,131.0,AVRO_NaiveBayes__15.csv,0.3
15,92.6695842450766,IBk,Best First,none,none,0.0,0.0,0.7899171270718232,-0.0343053173241856,0.0,0.0,4.0,177.0,20.0,204.0,AVRO_IBk_BestFirst_15.csv,0.2631578947368421
15,92.6695842450766,RandomForest,Best First,none,none,0.0,0.0,0.7553867403314917,-0.0095670892131062,0.0,0.0,1.0,180.0,20.0,201.0,AVRO_RandomForest_BestFirst_15.csv,0.2631578947368421
15,92.6695842450766,NaiveBayes,Best First,none,none,0.75,0.3,0.794889502762431,0.3941220798794272,0.4285714285714285,6.0,2.0,179.0,14.0,142.0,AVRO_NaiveBayes_BestFirst_15.csv,0.35
15,92.6695842450766,IBk,none,none,Sensitive Threshold,0.2222222222222222,0.2,0.807596685082873,0.1283607979184736,0.2105263157894737,4.0,14.0,167.0,16.0,174.0,AVRO_IBk_SensitiveThreshold_15.csv,0.3157894736842105
15,92.6695842450766,RandomForest,none,none,Sensitive Threshold,0.0,0.0,0.7524861878453039,-0.0710479573712251,0.0,0.0,10.0,171.0,20.0,210.0,AVRO_RandomForest_SensitiveThreshold_15.csv,0.4210526315789473
15,92.6695842450766,NaiveBayes,none,none,Sensitive Threshold,0.7272727272727273,0.4,0.8098066298342541,0.4793645311690554,0.5161290322580645,8.0,3.0,178.0,12.0,123.0,AVRO_NaiveBayes_SensitiveThreshold_15.csv,0.35
15,92.6695842450766,IBk,Best First,none,Sensitive Threshold,0.0,0.0,0.7899171270718232,-0.0759799689172853,0.0,0.0,11.0,170.0,20.0,211.0,AVRO_IBk_BestFirst_SensitiveThreshold_15.csv,0.2631578947368421
15,92.6695842450766,RandomForest,Best First,none,Sensitive Threshold,0.0,0.0,0.769889502762431,-0.0759799689172853,0.0,0.0,11.0,170.0,20.0,211.0,AVRO_RandomForest_BestFirst_SensitiveThreshold_15.csv,0.3684210526315789
15,92.6695842450766,NaiveBayes,Best First,none,Sensitive Threshold,0.6428571428571429,0.45,0.794889502762431,0.4874083519285944,0.5294117647058824,9.0,5.0,176.0,11.0,115.0,AVRO_NaiveBayes_BestFirst_SensitiveThreshold_15.csv,0.3
15,92.6695842450766,IBk,none,SMOTE,none,0.3636363636363636,0.4,0.817403314917127,0.3089129859825444,0.380952380952381,8.0,14.0,167.0,12.0,134.0,AVRO_IBk_SMOTE_15.csv,0.4210526315789473
15,92.6695842450766,RandomForest,none,SMOTE,none,0.1818181818181818,0.1,0.7827348066298343,0.0628561561042992,0.1290322580645161,2.0,9.0,172.0,18.0,189.0,AVRO_RandomForest_SMOTE_15.csv,0.25
15,92.6695842450766,NaiveBayes,none,SMOTE,none,0.5454545454545454,0.3,0.8029005524861879,0.34052840614747,0.3870967741935483,6.0,5.0,176.0,14.0,145.0,AVRO_NaiveBayes_SMOTE_15.csv,0.3
15,92.6695842450766,IBk,Best First,SMOTE,none,0.3181818181818182,0.35,0.8156077348066298,0.2557524464427397,0.3333333333333333,7.0,15.0,166.0,13.0,145.0,AVRO_IBk_BestFirst_SMOTE_15.csv,0.3684210526315789
15,92.6695842450766,RandomForest,Best First,SMOTE,none,0.4615384615384615,0.3,0.8276243093922652,0.30950433502372,0.3636363636363637,6.0,7.0,174.0,14.0,147.0,AVRO_RandomForest_BestFirst_SMOTE_15.csv,0.35
15,92.6695842450766,NaiveBayes,Best First,SMOTE,none,0.4166666666666667,0.5,0.7946132596685083,0.3881278538812783,0.4545454545454545,10.0,14.0,167.0,10.0,114.0,AVRO_NaiveBayes_BestFirst_SMOTE_15.csv,0.25
16,93.13858695652172,IBk,none,none,none,0.6,0.1071428571428571,0.7024835796387521,0.1459442530535547,0.1818181818181818,3.0,2.0,172.0,25.0,252.0,AVRO_IBk__16.csv,0.2142857142857142
16,93.13858695652172,RandomForest,none,none,none,0.5,0.0357142857142857,0.6501436781609196,0.0490921318090114,0.0666666666666666,1.0,1.0,173.0,27.0,271.0,AVRO_RandomForest__16.csv,0.2592592592592592
16,93.13858695652172,NaiveBayes,none,none,none,0.8333333333333334,0.1785714285714285,0.756568144499179,0.2578077158603798,0.2941176470588235,5.0,1.0,173.0,23.0,231.0,AVRO_NaiveBayes__16.csv,0.2142857142857142
16,93.13858695652172,IBk,Best First,none,none,0.5,0.1071428571428571,0.7014573070607554,0.1341090018371096,0.1764705882352941,3.0,3.0,171.0,25.0,253.0,AVRO_IBk_BestFirst_16.csv,0.2142857142857142
16,93.13858695652172,RandomForest,Best First,none,none,0.6,0.1071428571428571,0.6455254515599343,0.1459442530535547,0.1818181818181818,3.0,2.0,172.0,25.0,252.0,AVRO_RandomForest_BestFirst_16.csv,0.2592592592592592
16,93.13858695652172,NaiveBayes,Best First,none,none,0.875,0.25,0.7577996715927751,0.3487690504103167,0.3888888888888889,7.0,1.0,173.0,21.0,211.0,AVRO_NaiveBayes_BestFirst_16.csv,0.2142857142857142
16,93.13858695652172,IBk,none,none,Sensitive Threshold,0.25,0.1071428571428571,0.7024835796387521,0.0728941684665226,0.15,3.0,9.0,165.0,25.0,259.0,AVRO_IBk_SensitiveThreshold_16.csv,0.2142857142857142
16,93.13858695652172,RandomForest,none,none,Sensitive Threshold,0.1666666666666666,0.0714285714285714,0.7102832512315271,0.0183585313174945,0.1,2.0,10.0,164.0,26.0,270.0,AVRO_RandomForest_SensitiveThreshold_16.csv,0.2592592592592592
16,93.13858695652172,NaiveBayes,none,none,Sensitive Threshold,0.875,0.25,0.756568144499179,0.3487690504103167,0.3888888888888889,7.0,1.0,173.0,21.0,211.0,AVRO_NaiveBayes_SensitiveThreshold_16.csv,0.2142857142857142
16,93.13858695652172,IBk,Best First,none,Sensitive Threshold,0.2307692307692307,0.1071428571428571,0.7014573070607554,0.0640720148265819,0.1463414634146341,3.0,10.0,164.0,25.0,260.0,AVRO_IBk_BestFirst_SensitiveThreshold_16.csv,0.2142857142857142
16,93.13858695652172,RandomForest,Best First,none,Sensitive Threshold,0.2857142857142857,0.1428571428571428,0.7337848932676518,0.108051948051948,0.1904761904761904,4.0,10.0,164.0,24.0,250.0,AVRO_RandomForest_BestFirst_SensitiveThreshold_16.csv,0.2592592592592592
16,93.13858695652172,NaiveBayes,Best First,none,Sensitive Threshold,0.6153846153846154,0.2857142857142857,0.7577996715927751,0.3314800105904158,0.3902439024390244,8.0,5.0,169.0,20.0,205.0,AVRO_NaiveBayes_BestFirst_SensitiveThreshold_16.csv,0.2142857142857142
16,93.13858695652172,IBk,none,SMOTE,none,0.4285714285714285,0.2142857142857142,0.7200328407224958,0.212987012987013,0.2857142857142857,6.0,8.0,166.0,22.0,228.0,AVRO_IBk_SMOTE_16.csv,0.2857142857142857
16,93.13858695652172,RandomForest,none,SMOTE,none,0.4444444444444444,0.1428571428571428,0.6477832512315271,0.1595408895265423,0.2162162162162162,4.0,5.0,169.0,24.0,245.0,AVRO_RandomForest_SMOTE_16.csv,0.2222222222222222
16,93.13858695652172,NaiveBayes,none,SMOTE,none,0.7272727272727273,0.2857142857142857,0.7652914614121511,0.3602313412283119,0.4102564102564102,8.0,3.0,171.0,20.0,203.0,AVRO_NaiveBayes_SMOTE_16.csv,0.2142857142857142
16,93.13858695652172,IBk,Best First,SMOTE,none,0.4,0.2142857142857142,0.7186986863711001,0.2018863114963039,0.2790697674418604,6.0,9.0,165.0,22.0,229.0,AVRO_IBk_BestFirst_SMOTE_16.csv,0.2857142857142857
16,93.13858695652172,RandomForest,Best First,SMOTE,none,0.3636363636363636,0.1428571428571428,0.6847290640394089,0.1377031120903332,0.2051282051282051,4.0,7.0,167.0,24.0,247.0,AVRO_RandomForest_BestFirst_SMOTE_16.csv,0.2592592592592592
16,93.13858695652172,NaiveBayes,Best First,SMOTE,none,0.5263157894736842,0.3571428571428571,0.7665229885057471,0.3530249110320286,0.425531914893617,10.0,9.0,165.0,18.0,189.0,AVRO_NaiveBayes_BestFirst_SMOTE_16.csv,0.1785714285714285
17,92.78058007566204,IBk,none,none,none,0.25,0.0217391304347826,0.7578997386552625,0.0081212777476988,0.04,1.0,3.0,180.0,45.0,453.0,AVRO_IBk__17.csv,0.5
17,92.78058007566204,RandomForest,none,none,none,0.0,0.0,0.6120218579234973,0.0,0.0,0.0,0.0,183.0,46.0,460.0,AVRO_RandomForest__17.csv,0.4347826086956521
17,92.78058007566204,NaiveBayes,none,none,none,0.2378378378378378,0.9565217391304348,0.6236635780470421,0.0872934028261657,0.380952380952381,44.0,141.0,42.0,2.0,161.0,AVRO_NaiveBayes__17.csv,0.4565217391304347
17,92.78058007566204,IBk,Best First,none,none,0.3333333333333333,0.0434782608695652,0.5709194583036351,0.0320535399788656,0.0769230769230769,2.0,4.0,179.0,44.0,444.0,AVRO_IBk_BestFirst_17.csv,0.3478260869565217
17,92.78058007566204,RandomForest,Best First,none,none,0.25,0.217391304347826,0.5418151579947731,0.056200824278756,0.2325581395348837,10.0,30.0,153.0,36.0,390.0,AVRO_RandomForest_BestFirst_17.csv,0.4130434782608695
17,92.78058007566204,NaiveBayes,Best First,none,none,0.2404371584699453,0.9565217391304348,0.5973509147065811,0.0931329869400364,0.3842794759825327,44.0,139.0,44.0,2.0,159.0,AVRO_NaiveBayes_BestFirst_17.csv,0.4565217391304347
17,92.78058007566204,IBk,none,none,Sensitive Threshold,0.25,0.0217391304347826,0.7578997386552625,0.0081212777476988,0.04,1.0,3.0,180.0,45.0,453.0,AVRO_IBk_SensitiveThreshold_17.csv,0.5
17,92.78058007566204,RandomForest,none,none,Sensitive Threshold,0.0,0.0,0.5937277263007841,0.0,0.0,0.0,0.0,183.0,46.0,460.0,AVRO_RandomForest_SensitiveThreshold_17.csv,0.4347826086956521
17,92.78058007566204,NaiveBayes,none,none,Sensitive Threshold,0.2142857142857142,0.9782608695652174,0.6223568543597054,0.0328210869122735,0.3515624999999999,45.0,165.0,18.0,1.0,175.0,AVRO_NaiveBayes_SensitiveThreshold_17.csv,0.4347826086956521
17,92.78058007566204,IBk,Best First,none,Sensitive Threshold,0.3333333333333333,0.0434782608695652,0.5709194583036351,0.0320535399788656,0.0769230769230769,2.0,4.0,179.0,44.0,444.0,AVRO_IBk_BestFirst_SensitiveThreshold_17.csv,0.3478260869565217
17,92.78058007566204,RandomForest,Best First,none,Sensitive Threshold,0.3043478260869565,0.3043478260869565,0.5228676645283915,0.1294844381088144,0.3043478260869565,14.0,32.0,151.0,32.0,352.0,AVRO_RandomForest_BestFirst_SensitiveThreshold_17.csv,0.4565217391304347
17,92.78058007566204,NaiveBayes,Best First,none,Sensitive Threshold,0.2125603864734299,0.9565217391304348,0.5973509147065811,0.0284884169387807,0.3478260869565217,44.0,163.0,20.0,2.0,183.0,AVRO_NaiveBayes_BestFirst_SensitiveThreshold_17.csv,0.4347826086956521
17,92.78058007566204,IBk,none,SMOTE,none,0.25,0.0652173913043478,0.7517224994060346,0.0221711282640829,0.1034482758620689,3.0,9.0,174.0,43.0,439.0,AVRO_IBk_SMOTE_17.csv,0.3695652173913043
17,92.78058007566204,RandomForest,none,SMOTE,none,0.0,0.0,0.6888215728201473,-0.0252169940612153,0.0,0.0,3.0,180.0,46.0,463.0,AVRO_RandomForest_SMOTE_17.csv,0.5869565217391305
17,92.78058007566204,NaiveBayes,none,SMOTE,none,0.2125603864734299,0.9565217391304348,0.5810168686148729,0.0284884169387807,0.3478260869565217,44.0,163.0,20.0,2.0,183.0,AVRO_NaiveBayes_SMOTE_17.csv,0.4130434782608695
17,92.78058007566204,IBk,Best First,SMOTE,none,0.2,0.6956521739130435,0.5089094796863863,-0.001972021938744,0.3106796116504854,32.0,128.0,55.0,14.0,268.0,AVRO_IBk_BestFirst_SMOTE_17.csv,0.4347826086956521
17,92.78058007566204,RandomForest,Best First,SMOTE,none,0.2393162393162393,0.6086956521739131,0.5746614397719173,0.0775514813838798,0.3435582822085889,28.0,89.0,94.0,18.0,269.0,AVRO_RandomForest_BestFirst_SMOTE_17.csv,0.4782608695652174
17,92.78058007566204,NaiveBayes,Best First,SMOTE,none,0.2105263157894736,0.9565217391304348,0.5860061772392492,0.023591288584778,0.3450980392156862,44.0,165.0,18.0,2.0,185.0,AVRO_NaiveBayes_BestFirst_SMOTE_17.csv,0.4130434782608695
