className,loc,authorsNumber,revisionsNumber,touchedLoc,totalAddedLines,averageAddedLines,maxAddedLines,totalChurn,averageChurn,maxChurn,numberFix,cyclomaticComplexity,daysBetweenCommits,buggy
"bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java",15,2,3,59,49,16.333334,38,38,38,0,2,12.666667,false
"bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java",25,3,3,127,98,32.666668,94,94,94,0,6,31.333334,false
"bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java",37,1,1,94,94,94.0,94,94,94,0,4,94.0,true
"hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java",28,1,1,72,72,72.0,72,72,72,0,1,72.0,false
"hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java",6,1,1,42,42,42.0,42,42,42,0,1,42.0,false
"hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java",7,2,3,64,56,18.666666,48,48,48,0,1,16.0,false
"hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java",10,2,2,71,67,33.5,63,63,63,0,2,31.5,false
"hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java",33,2,2,277,257,128.5,237,237,237,0,9,118.5,false
"hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java",92,2,3,145,139,46.333332,133,133,133,0,13,44.333332,true
"hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java",92,2,4,163,150,37.5,136,136,136,0,15,34.0,true
"hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java",125,2,3,185,181,60.333332,176,176,176,0,16,58.666668,true
"hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java",24,2,2,48,47,23.5,46,46,46,0,5,23.0,false
"hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java",77,3,5,146,137,27.4,127,127,127,0,12,25.4,false
"hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java",68,2,3,155,152,50.666668,148,148,148,0,7,49.333332,false
"hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java",24,2,2,60,59,29.5,58,58,58,0,4,29.0,false
"hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java",82,2,2,155,152,76.0,149,149,149,0,20,74.5,false
"hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java",41,2,2,82,78,39.0,74,74,74,0,6,37.0,false
"hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java",10,1,1,37,37,37.0,37,37,37,0,1,37.0,false
"hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java",10,2,2,42,40,20.0,38,38,38,0,1,19.0,false
"hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java",10,2,2,41,40,20.0,39,39,39,0,1,19.5,false
"hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java",45,2,4,118,107,26.75,95,95,95,0,1,23.75,false
"hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java",40,2,3,94,91,30.333334,87,87,87,0,3,29.0,false
"hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java",38,2,4,85,78,19.5,70,70,70,0,8,17.5,false
"hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java",60,2,4,132,123,30.75,113,113,113,0,6,28.25,false
"hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java",165,3,6,492,414,69.0,329,329,329,0,32,54.833332,false
"hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java",46,2,4,102,93,23.25,83,83,83,0,9,20.75,false
"hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java",29,2,3,68,63,21.0,58,58,58,0,3,19.333334,false
"hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java",63,2,4,137,130,32.5,122,122,122,0,12,30.5,true
"hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java",186,1,1,369,369,369.0,369,369,369,0,20,369.0,true
"hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java",121,2,5,255,243,48.6,224,224,224,0,26,44.8,true
"hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java",366,2,4,704,645,161.25,585,585,585,0,79,146.25,true
"hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java",202,2,5,414,390,78.0,365,365,365,0,42,73.0,false
"hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java",50,2,4,117,108,27.0,98,98,98,0,9,24.5,true
"hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java",17,1,1,41,41,41.0,41,41,41,0,3,41.0,false
"hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java",34,2,2,92,79,39.5,65,65,65,0,3,32.5,false
"hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java",19,3,3,56,55,18.333334,45,45,45,0,2,15.0,false
"hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java",6,2,2,55,51,25.5,47,47,47,0,1,23.5,false
"hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java",93,3,4,223,203,50.75,185,185,185,0,10,46.25,false
"hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java",26,1,1,49,49,49.0,49,49,49,0,7,49.0,false
"hedwig-client/src/main/java/org/apache/hedwig/util/Either.java",24,1,1,50,50,50.0,50,50,50,0,1,50.0,false
"hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java",61,2,2,102,100,50.0,97,97,97,0,13,48.5,false
"hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java",72,1,1,138,138,138.0,138,138,138,0,7,138.0,false
"hedwig-client/src/main/java/org/apache/hedwig/util/Option.java",18,1,1,43,43,43.0,43,43,43,0,1,43.0,false
"hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java",18,1,1,42,42,42.0,42,42,42,0,1,42.0,false
"hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java",29,1,1,56,56,56.0,56,56,56,0,6,56.0,false
"hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java",114,2,2,164,163,81.5,162,162,162,0,17,81.0,false
"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java",5701,2,2,18077,12222,6111.0,6127,6095,6095,0,812,3047.5,false
"hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java",90,2,2,157,155,77.5,153,153,153,0,16,76.5,false
"hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java",17,1,1,43,43,43.0,43,43,43,0,1,43.0,false
"hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java",14,2,2,43,42,21.0,41,41,41,0,1,20.5,false
"hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java",61,2,3,205,155,51.666668,104,104,104,0,11,34.666668,true
"hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java",67,3,5,191,148,29.6,103,103,103,0,5,20.6,true
